"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"gdp_growth","consumption_growth",4,0.000294198870934919,0.000461477021861,-0.135728360454118,-0.0819139122171872,0.0822231678243328,0.136847137675457
"gdp_growth","consumption_growth",5,0.000231665959034447,-0.000114096713189795,-0.133887257371998,-0.080373160401964,0.0808783052579004,0.134997553761419
"gdp_growth","consumption_growth",6,0.000382407850273912,6.99987748072877e-05,-0.0916815619030912,-0.0550186495002272,0.055364386452332,0.0949145215778412
"gdp_growth","consumption_growth",7,0.000419409027328636,-6.83798577502574e-05,-0.093072070937629,-0.0547154165631751,0.0556081443742844,0.0963923788416012
"gdp_growth","consumption_growth",8,0.000569782433442376,0.000344069123052978,-0.0697383653210471,-0.0401774764889955,0.0409934922669774,0.0727197121604965
"gdp_growth","consumption_growth",9,0.000232915935006561,7.10777779975094e-08,-0.0677229625594798,-0.0386799987725884,0.0386990924097631,0.0699901613890267
"gdp_growth","consumption_growth",10,0.000284036227683123,0.000118112193475445,-0.0564098706177757,-0.0317861927819929,0.0318563982361491,0.0581165212425832
"gdp_growth","consumption_growth",11,0.00023948545505116,7.71730318126686e-05,-0.0561678180150811,-0.0314921446477464,0.031606286712192,0.057666893710949
"gdp_growth","consumption_growth",12,0.000216126594372551,0.00010248701400015,-0.0493495859734039,-0.0275488368819305,0.0274570232051341,0.0504006266810717
"gdp_growth","consumption_growth",13,3.79210611694706e-05,-4.99397580614788e-05,-0.0476763859122503,-0.0261153836146273,0.0257327863584382,0.0479436847541933
"gdp_growth","consumption_growth",14,-1.86197451172741e-06,-0.00013329836199475,-0.0453441988054138,-0.0243646740357875,0.024455844209194,0.0451042036812901
"gdp_growth","consumption_growth",15,-7.38569603675202e-05,-0.000122739537200642,-0.0436795879554147,-0.0233502850888136,0.023368635384874,0.0431424146272712
"gdp_growth","consumption_growth",16,-0.000102526532372239,3.48226840730173e-05,-0.0428060904667614,-0.0226654658721578,0.0223889701276796,0.041772375352135
